PersonID,FullName,PreferredName,SearchName,IsPermittedToLogon,LogonName,IsExternalLogonProvider,IsSystemUser,IsEmployee,IsSalesperson,UserPreferences,PhoneNumber,FaxNumber,EmailAddress,CustomFields,OtherLanguages,LastEditedBy,ValidFrom,ValidTo
1319,Bishwanath Ghosh,Bishwanath,Bishwanath Bishwanath Ghosh,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(701) 555-0100,(701) 555-0101,bishwanath@tailspintoys.com,,,1,41275,2958466
1320,Gasper Jovicevic,Gasper,Gasper Gasper Jovicevic,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(701) 555-0100,(701) 555-0101,gasper@tailspintoys.com,,,1,41275,2958466
1321,Gianguido Lucchesi,Gianguido,Gianguido Gianguido Lucchesi,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(303) 555-0100,(303) 555-0101,gianguido@tailspintoys.com,,,1,41275,2958466
1322,Harihar Chatterjee,Harihar,Harihar Harihar Chatterjee,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(303) 555-0100,(303) 555-0101,harihar@tailspintoys.com,,,1,41275,2958466
1323,Nu Bach,Nu,Nu Nu Bach,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,nu@tailspintoys.com,,,1,41275,2958466
1324,Gautama Reddy,Gautama,Gautama Gautama Reddy,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,gautama@tailspintoys.com,,,1,41275,2958466
1325,Ivonna Ene,Ivonna,Ivonna Ivonna Ene,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(702) 555-0100,(702) 555-0101,ivonna@tailspintoys.com,,,1,41275,2958466
1326,Girish Banerjee,Girish,Girish Girish Banerjee,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(702) 555-0100,(702) 555-0101,girish@tailspintoys.com,,,1,41275,2958466
1327,Ceyhun sahin,Ceyhun,Ceyhun Ceyhun sahin,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,ceyhun@tailspintoys.com,,,1,41275,2958466
1328,Dhir Bhattacharya,Dhir,Dhir Dhir Bhattacharya,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,dhir@tailspintoys.com,,,1,41275,2958466
1329,Tian Peng,Tian,Tian Tian Peng,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(203) 555-0100,(203) 555-0101,tian@tailspintoys.com,,,1,41275,2958466
1330,Mariano Costa,Mariano,Mariano Mariano Costa,TRUE,mariano@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(203) 555-0100,(203) 555-0101,mariano@tailspintoys.com,,,1,42521.96806,2958466
1331,Vlastimil Bohuslav,Vlastimil,Vlastimil Vlastimil Bohuslav,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,vlastimil@tailspintoys.com,,,1,41275,2958466
1332,Beau  Boule,Beau ,Beau  Beau  Boule,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,beau @tailspintoys.com,,,1,41275,2958466
1333,Nejc Vosnik,Nejc,Nejc Nejc Vosnik,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,nejc@tailspintoys.com,,,1,41275,2958466
1334,Amalendu Veturi,Amalendu,Amalendu Amalendu Veturi,TRUE,amalendu@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple"",""pageLength"": 10},""favoritesOnDashboard"":true}",(210) 555-0100,(210) 555-0101,amalendu@tailspintoys.com,,,1,42521.96806,2958466
1335,Anindo Mazumdar,Anindo,Anindo Anindo Mazumdar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,anindo@tailspintoys.com,,,1,41275,2958466
1336,Tarja Saikkonen,Tarja,Tarja Tarja Saikkonen,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,tarja@tailspintoys.com,,,1,41275,2958466
1337,Nils Balodis,Nils,Nils Nils Balodis,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(307) 555-0100,(307) 555-0101,nils@tailspintoys.com,,,1,41275,2958466
1338,Bernadette    Potvin,Bernadette   ,Bernadette    Bernadette    Potvin,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(307) 555-0100,(307) 555-0101,bernadette   @tailspintoys.com,,,1,41275,2958466
1339,Daniella Barbosa,Daniella,Daniella Daniella Barbosa,TRUE,daniella@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple"",""pageLength"": 10},""favoritesOnDashboard"":true}",(212) 555-0100,(212) 555-0101,daniella@tailspintoys.com,,,1,42521.96806,2958466
1340,Nancy Hansson,Nancy,Nancy Nancy Hansson,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,nancy@tailspintoys.com,,,1,41275,2958466
1341,Raymond Levesque,Raymond,Raymond Raymond Levesque,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(201) 555-0100,(201) 555-0101,raymond@tailspintoys.com,,,1,41275,2958466
1342,Linda Fisher,Linda,Linda Linda Fisher,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(201) 555-0100,(201) 555-0101,linda@tailspintoys.com,,,1,41275,2958466
1343,Raymond Desforges,Raymond,Raymond Raymond Desforges,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(505) 555-0100,(505) 555-0101,raymond@tailspintoys.com,,,1,41275,2958466
1344,Stern Neumann,Stern,Stern Stern Neumann,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(505) 555-0100,(505) 555-0101,stern@tailspintoys.com,,,1,41275,2958466
1345,Raju Atluri,Raju,Raju Raju Atluri,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,raju@tailspintoys.com,,,1,41275,2958466
1346,Cezar Preda,Cezar,Cezar Cezar Preda,TRUE,cezar@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(212) 555-0100,(212) 555-0101,cezar@tailspintoys.com,,,1,42521.96806,2958466
1347,Matyas Bohuslav,Matyas,Matyas Matyas Bohuslav,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(239) 555-0100,(239) 555-0101,matyas@tailspintoys.com,,,1,41275,2958466
1348,Ambaajeeraav Ghattamaneni,Ambaajeeraav,Ambaajeeraav Ambaajeeraav Ghattamaneni,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(239) 555-0100,(239) 555-0101,ambaajeeraav@tailspintoys.com,,,1,41275,2958466
1349,Julio Correa,Julio,Julio Julio Correa,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(505) 555-0100,(505) 555-0101,julio@tailspintoys.com,,,1,41275,2958466
1350,Hamsapriya Nandamuri,Hamsapriya,Hamsapriya Hamsapriya Nandamuri,TRUE,hamsapriya@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""black-tie"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(505) 555-0100,(505) 555-0101,hamsapriya@tailspintoys.com,,,1,42521.96806,2958466
1351,Banshari De,Banshari,Banshari Banshari De,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,banshari@tailspintoys.com,,,1,41275,2958466
1352,Sudhir Yadav,Sudhir,Sudhir Sudhir Yadav,TRUE,sudhir@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""blitzer"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(206) 555-0100,(206) 555-0101,sudhir@tailspintoys.com,,,1,42521.96806,2958466
1353,Ngai Lam,Ngai,Ngai Ngai Lam,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,ngai@tailspintoys.com,,,1,41275,2958466
1354,Camille Hetu,Camille,Camille Camille Hetu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,camille@tailspintoys.com,,,1,41275,2958466
1355,Hyun-Doo Song,Hyun-Doo,Hyun-Doo Hyun-Doo Song,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(262) 555-0100,(262) 555-0101,hyun-doo@tailspintoys.com,,,1,41275,2958466
1356,BahadÄ±r Korkmaz,BahadÄ±r,BahadÄ±r BahadÄ±r Korkmaz,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(262) 555-0100,(262) 555-0101,bahadä±r@tailspintoys.com,,,1,41275,2958466
1357,Gabriela Srbova,Gabriela,Gabriela Gabriela Srbova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(319) 555-0100,(319) 555-0101,gabriela@tailspintoys.com,,,1,41275,2958466
1358,Priya kaushal,Priya,Priya Priya kaushal,TRUE,priya@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple_numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(319) 555-0100,(319) 555-0101,priya@tailspintoys.com,,,1,42521.96806,2958466
1359,Serkan senturk,Serkan,Serkan Serkan senturk,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(702) 555-0100,(702) 555-0101,serkan@tailspintoys.com,,,1,41275,2958466
1360,Fatemeh Javan,Fatemeh,Fatemeh Fatemeh Javan,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(702) 555-0100,(702) 555-0101,fatemeh@tailspintoys.com,,,1,41275,2958466
1361,Aahlada Thota,Aahlada,Aahlada Aahlada Thota,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,aahlada@tailspintoys.com,,,1,41275,2958466
1362,Marten Keskkula,Marten,Marten Marten Keskkula,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,marten@tailspintoys.com,,,1,41275,2958466
1363,Ayberk sahin,Ayberk,Ayberk Ayberk sahin,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(308) 555-0100,(308) 555-0101,ayberk@tailspintoys.com,,,1,41275,2958466
1364,Magda Ciora,Magda,Magda Magda Ciora,TRUE,magda@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""black-tie"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple"",""pageLength"": 10},""favoritesOnDashboard"":true}",(308) 555-0100,(308) 555-0101,magda@tailspintoys.com,,,1,42521.96806,2958466
1365,Kaan Tekin,Kaan,Kaan Kaan Tekin,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(239) 555-0100,(239) 555-0101,kaan@tailspintoys.com,,,1,41275,2958466
1366,Harshini Kommineni,Harshini,Harshini Harshini Kommineni,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(239) 555-0100,(239) 555-0101,harshini@tailspintoys.com,,,1,41275,2958466
1367,Lata Khandke,Lata,Lata Lata Khandke,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(216) 555-0100,(216) 555-0101,lata@tailspintoys.com,,,1,41275,2958466
1368,Emil Nutiu,Emil,Emil Emil Nutiu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(216) 555-0100,(216) 555-0101,emil@tailspintoys.com,,,1,41275,2958466
1369,Truman Eder,Truman,Truman Truman Eder,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(225) 555-0100,(225) 555-0101,truman@tailspintoys.com,,,1,41275,2958466
1370,Lale Javan,Lale,Lale Lale Javan,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(225) 555-0100,(225) 555-0101,lale@tailspintoys.com,,,1,41275,2958466
1371,Lorraine Paulet,Lorraine,Lorraine Lorraine Paulet,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(458) 555-0100,(458) 555-0101,lorraine@tailspintoys.com,,,1,41275,2958466
1372,Yusuf Johansson,Yusuf,Yusuf Yusuf Johansson,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(458) 555-0100,(458) 555-0101,yusuf@tailspintoys.com,,,1,41275,2958466
1373,Biplab De,Biplab,Biplab Biplab De,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(231) 555-0100,(231) 555-0101,biplab@tailspintoys.com,,,1,41275,2958466
1374,Dhanishta Kidambi,Dhanishta,Dhanishta Dhanishta Kidambi,TRUE,dhanishta@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple"",""pageLength"": 10},""favoritesOnDashboard"":true}",(231) 555-0100,(231) 555-0101,dhanishta@tailspintoys.com,,,1,42521.96806,2958466
1375,Rachelle Brasseur,Rachelle,Rachelle Rachelle Brasseur,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,rachelle@tailspintoys.com,,,1,41275,2958466
1376,Bholanath Das,Bholanath,Bholanath Bholanath Das,TRUE,bholanath@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(210) 555-0100,(210) 555-0101,bholanath@tailspintoys.com,,,1,42521.96806,2958466
1377,Sara Charlton,Sara,Sara Sara Charlton,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,sara@tailspintoys.com,,,1,41275,2958466
1378,Libor safranek,Libor,Libor Libor safranek,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,libor@tailspintoys.com,,,1,41275,2958466
1379,Ramesh Mukherjee,Ramesh,Ramesh Ramesh Mukherjee,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(217) 555-0100,(217) 555-0101,ramesh@tailspintoys.com,,,1,41275,2958466
1380,Byung-Hyun Gwak,Byung-Hyun,Byung-Hyun Byung-Hyun Gwak,TRUE,byung-hyun@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""blitzer"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(217) 555-0100,(217) 555-0101,byung-hyun@tailspintoys.com,,,1,42521.96806,2958466
1381,Ester Ahmadian,Ester,Ester Ester Ahmadian,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(229) 555-0100,(229) 555-0101,ester@tailspintoys.com,,,1,41275,2958466
1382,Kanika Mazumdar,Kanika,Kanika Kanika Mazumdar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(229) 555-0100,(229) 555-0101,kanika@tailspintoys.com,,,1,41275,2958466
1383,Daniel Magnusson,Daniel,Daniel Daniel Magnusson,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(505) 555-0100,(505) 555-0101,daniel@tailspintoys.com,,,1,41275,2958466
1384,Cemal Dogan,Cemal,Cemal Cemal Dogan,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(505) 555-0100,(505) 555-0101,cemal@tailspintoys.com,,,1,41275,2958466
1385,Jack Carpenter,Jack,Jack Jack Carpenter,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(270) 555-0100,(270) 555-0101,jack@tailspintoys.com,,,1,41275,2958466
1386,Am Lieu,Am,Am Am Lieu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(270) 555-0100,(270) 555-0101,am@tailspintoys.com,,,1,41275,2958466
1387,Thomas Fischer,Thomas,Thomas Thomas Fischer,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(239) 555-0100,(239) 555-0101,thomas@tailspintoys.com,,,1,41275,2958466
1388,Neil Logan,Neil,Neil Neil Logan,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(239) 555-0100,(239) 555-0101,neil@tailspintoys.com,,,1,41275,2958466
1389,Viollette Monty,Viollette,Viollette Viollette Monty,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(803) 555-0100,(803) 555-0101,viollette@tailspintoys.com,,,1,41275,2958466
1390,Gita Dutta,Gita,Gita Gita Dutta,TRUE,gita@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(803) 555-0100,(803) 555-0101,gita@tailspintoys.com,,,1,42521.96806,2958466
1391,Alinne Cardoso,Alinne,Alinne Alinne Cardoso,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(308) 555-0100,(308) 555-0101,alinne@tailspintoys.com,,,1,41275,2958466
1392,Uma Pandit,Uma,Uma Uma Pandit,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(308) 555-0100,(308) 555-0101,uma@tailspintoys.com,,,1,41275,2958466
1393,Mani Poddar,Mani,Mani Mani Poddar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,mani@tailspintoys.com,,,1,41275,2958466
1394,Rama Mukaddam,Rama,Rama Rama Mukaddam,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,rama@tailspintoys.com,,,1,41275,2958466
1395,Deakshitulu Mokkapati,Deakshitulu,Deakshitulu Deakshitulu Mokkapati,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,deakshitulu@tailspintoys.com,,,1,41275,2958466
1396,Tereza PinÄakova,Tereza,Tereza Tereza PinÄakova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,tereza@tailspintoys.com,,,1,41275,2958466
1397,Cezar Pavel,Cezar,Cezar Cezar Pavel,TRUE,cezar@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(303) 555-0100,(303) 555-0101,cezar@tailspintoys.com,,,1,42521.96806,2958466
1398,Bahaar Yekta,Bahaar,Bahaar Bahaar Yekta,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(303) 555-0100,(303) 555-0101,bahaar@tailspintoys.com,,,1,41275,2958466
1399,Fanni Benko,Fanni,Fanni Fanni Benko,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(385) 555-0100,(385) 555-0101,fanni@tailspintoys.com,,,1,41275,2958466
1400,Amar Dutta,Amar,Amar Amar Dutta,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(385) 555-0100,(385) 555-0101,amar@tailspintoys.com,,,1,41275,2958466
1401,Brenda Morgan,Brenda,Brenda Brenda Morgan,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,brenda@tailspintoys.com,,,1,41275,2958466
1402,Kamal Nakhtare,Kamal,Kamal Kamal Nakhtare,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,kamal@tailspintoys.com,,,1,41275,2958466
2001,Olga Alexandrova,Olga,Olga Olga Alexandrova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(303) 555-0100,(303) 555-0101,olga@wingtiptoys.com,,,1,41275,2958466
2002,Bibi Javan,Bibi,Bibi Bibi Javan,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(303) 555-0100,(303) 555-0101,bibi@wingtiptoys.com,,,1,41275,2958466
2003,Maris Baltins,Maris,Maris Maris Baltins,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,maris@wingtiptoys.com,,,1,41275,2958466
2004,Taneli Hahl,Taneli,Taneli Taneli Hahl,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,taneli@wingtiptoys.com,,,1,41275,2958466
2005,Parsa Reuser,Parsa,Parsa Parsa Reuser,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(480) 555-0100,(480) 555-0101,parsa@wingtiptoys.com,,,1,41275,2958466
2006,Da-eun Kwak,Da-eun,Da-eun Da-eun Kwak,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(480) 555-0100,(480) 555-0101,da-eun@wingtiptoys.com,,,1,41275,2958466
2007,Duleep Srivastava,Duleep,Duleep Duleep Srivastava,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,duleep@wingtiptoys.com,,,1,41275,2958466
2008,Kurt Balog,Kurt,Kurt Kurt Balog,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,kurt@wingtiptoys.com,,,1,41275,2958466
2009,Miran Nikolic,Miran,Miran Miran Nikolic,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(217) 555-0100,(217) 555-0101,miran@wingtiptoys.com,,,1,41275,2958466
2010,Indra Mudaliyar,Indra,Indra Indra Mudaliyar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(217) 555-0100,(217) 555-0101,indra@wingtiptoys.com,,,1,41275,2958466
2011,Calin Bojin,Calin,Calin Calin Bojin,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(205) 555-0100,(205) 555-0101,calin@wingtiptoys.com,,,1,41275,2958466
2012,Maxime Westerink,Maxime,Maxime Maxime Westerink,TRUE,maxime@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""dark-hive"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(205) 555-0100,(205) 555-0101,maxime@wingtiptoys.com,,,1,42521.96806,2958466
2013,Lang Le,Lang,Lang Lang Le,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(225) 555-0100,(225) 555-0101,lang@wingtiptoys.com,,,1,41275,2958466
2014,Bozena Divisova,Bozena,Bozena Bozena Divisova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(225) 555-0100,(225) 555-0101,bozena@wingtiptoys.com,,,1,41275,2958466
2015,Bhaagyalakshmi Muppavarapu,Bhaagyalakshmi,Bhaagyalakshmi Bhaagyalakshmi Muppavarapu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,bhaagyalakshmi@wingtiptoys.com,,,1,41275,2958466
2016,Durjoy Bose,Durjoy,Durjoy Durjoy Bose,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,durjoy@wingtiptoys.com,,,1,41275,2958466
2017,Dimitry Nechita,Dimitry,Dimitry Dimitry Nechita,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,dimitry@wingtiptoys.com,,,1,41275,2958466
2018,Meredith Padilla,Meredith,Meredith Meredith Padilla,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,meredith@wingtiptoys.com,,,1,41275,2958466
2019,Miroslav Kohout,Miroslav,Miroslav Miroslav Kohout,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,miroslav@wingtiptoys.com,,,1,41275,2958466
2020,Teresa Torres,Teresa,Teresa Teresa Torres,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,teresa@wingtiptoys.com,,,1,41275,2958466
2021,Fransje Mutlu,Fransje,Fransje Fransje Mutlu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(262) 555-0100,(262) 555-0101,fransje@wingtiptoys.com,,,1,41275,2958466
2022,Karel Hybl,Karel,Karel Karel Hybl,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(262) 555-0100,(262) 555-0101,karel@wingtiptoys.com,,,1,41275,2958466
2023,Chati Ornlamai,Chati,Chati Chati Ornlamai,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(406) 555-0100,(406) 555-0101,chati@wingtiptoys.com,,,1,41275,2958466
2024,Tajana Lovric,Tajana,Tajana Tajana Lovric,TRUE,tajana@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""blitzer"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple"",""pageLength"": 10},""favoritesOnDashboard"":true}",(406) 555-0100,(406) 555-0101,tajana@wingtiptoys.com,,,1,42521.96806,2958466
2025,Raine Knihtila,Raine,Raine Raine Knihtila,TRUE,raine@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(210) 555-0100,(210) 555-0101,raine@wingtiptoys.com,,,1,42521.96806,2958466
2026,Dhir Mazumdar,Dhir,Dhir Dhir Mazumdar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,dhir@wingtiptoys.com,,,1,41275,2958466
2027,Lan Chu,Lan,Lan Lan Chu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,lan@wingtiptoys.com,,,1,41275,2958466
2028,Tereza Prikrylova,Tereza,Tereza Tereza Prikrylova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,tereza@wingtiptoys.com,,,1,41275,2958466
2029,Maurice English,Maurice,Maurice Maurice English,TRUE,maurice@wingtiptoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""black-tie"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple"",""pageLength"": 10},""favoritesOnDashboard"":true}",(229) 555-0100,(229) 555-0101,maurice@wingtiptoys.com,,,1,42521.96806,2958466
2030,Daniella Ribeiro,Daniella,Daniella Daniella Ribeiro,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(229) 555-0100,(229) 555-0101,daniella@wingtiptoys.com,,,1,41275,2958466
